hashtag_H   cluster_C_leader(userID)   relative_frequency_H_C  frequency_H_in_C  frequency_H_overall   count_H_in_C   count_tweets_in_C   count_H_entire_dataset    count_tweets_entire_dataset
BoycottWalgreens	878284831	3.6747826647	.0034782608	.0009465215	2	575	2	2113
CandyNo	878284831	3.6747830529	.0017391304	.0004732607	1	575	1	2113
GOPSeditiousTraitors	878284831	3.6747830529	.0017391304	.0004732607	1	575	1	2113
GOPtheRussianPartyofTraitors	878284831	1.8373913323	.0017391304	.0009465215	1	575	2	2113
IStandWithUkraine	878284831	1.1024347972	.0052173913	.0047326076	3	575	10	2113
"Putin,IStandWithUkriane"	878284831	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"TakeOutSinema,NoMoreSIN"	878284831	3.6747830529	.0017391304	.0004732607	1	575	1	2113
ableg	977204844	2.7560870513	.0052173913	.0018930430	3	575	4	2113
COVID	977204844	2.7560870513	.0052173913	.0018930430	3	575	4	2113
COVID19AB	977204844	1.8373913323	.0017391304	.0009465215	1	575	2	2113
OnThisDay	1080844782	3.6747830529	.0017391304	.0004732607	1	575	1	2113
SinemaEndsDemocracy	1080844782	3.6747830529	.0017391304	.0004732607	1	575	1	2113
VotingRights	1080844782	3.6747830529	.0017391304	.0004732607	1	575	1	2113
"VotingRightsAct,VotingRightsNow,ThursdayThoughts,ThursdayMotivation"	1080844782	3.6747830529	.0017391304	.0004732607	1	575	1	2113
abc730	1108565574	3.6747830529	.0017391304	.0004732607	1	575	1	2113
AlboForPM	1108565574	1.6332367058	.0139130434	.0085186938	8	575	18	2113
auspol	1108565574	1.7877320801	.0626086956	.0350212967	36	575	74	2113
ausvotes	1108565574	3.6747830529	.0017391304	.0004732607	1	575	1	2113
